SRRL BMS Dew Point Temperature,SRRL BMS Diffuse Horizontal Irradiance,SRRL BMS Direct Normal Irradiance,SRRL BMS Dry Bulb Temperature,SRRL BMS Global Horizontal Irradiance,SRRL BMS Relative Humidity,SRRL BMS Wind Speed at 19',day_of_week,weekend,hour,minute,usage
23.08106477,7.553233147,158.0762939,38.10380173,11.19190979,51.72999954,5.957134724,4,0,7,12,114.1070073
23.08106477,8.07172966,178.5812988,38.10380173,12.58471012,51.72999954,5.397884369,4,0,7,13,113.6577273
23.08662512,8.59787941,198.2232971,38.10559845,14.06717968,51.74000168,4.726783752,4,0,7,14,113.1976836
23.0889002,9.121017456,216.0144958,38.11819839,15.5264101,51.72000122,2.937182665,4,0,7,15,112.7291606
23.09388264,9.631864548,232.5890045,38.16859818,16.99305916,51.63000107,2.881257772,4,0,7,16,111.7920959
23.08503521,10.14941978,247.1723938,38.21720123,18.5044899,51.50999832,3.01995182,4,0,7,17,110.8523498
23.11442462,10.69579029,262.7748108,38.24779892,20.09853935,51.52000046,2.684401512,4,0,7,18,109.9223471
23.13296751,11.26548004,279.105011,38.22079849,21.83379936,51.61999893,1.700121045,4,0,7,19,109.0358216
23.18808505,11.82689953,294.4421997,38.19380188,23.62429047,51.81000137,0.961910605,4,0,7,20,108.1437691
23.11889328,12.33423996,307.4139099,38.11999893,25.32432938,51.79000092,0,4,0,7,21,109.0075681
23.09329769,12.83526993,319.5645142,37.99580002,27.06255913,51.97999954,0,4,0,7,22,109.9179441
23.2213437,13.32629013,331.3569031,37.93099976,28.87015915,52.43000031,0,4,0,7,23,110.7619843
23.2550179,13.84286022,342.182312,38.02999878,30.71331978,52.31000137,0,4,0,7,24,111.4386692
23.2639303,14.39223003,354.8265076,38.21179962,32.73630142,51.95999908,0.939540565,4,0,7,25,112.0145702
23.38068306,14.9816103,367.1427917,38.28919983,34.80670166,52.09000015,3.411427021,4,0,7,26,111.43013
23.54122386,15.60824966,378.7832031,38.32699966,36.97779083,52.40999985,2.993107796,4,0,7,27,110.8752213
23.5771264,16.2527504,391.1983032,38.43859863,39.23471832,52.27000046,3.970677376,4,0,7,28,110.2379295
23.65453368,16.85088921,402.3970032,38.6006012,41.49649048,52.13000107,3.999758482,4,0,7,29,109.5497498
23.64142989,17.45191002,412.8674927,38.6780014,43.75778961,51.93999863,3.999758482,4,0,7,30,108.9462196
23.54254949,18.0288105,422.657196,38.74100113,45.99272156,51.56999969,3.746977329,4,0,7,31,108.3797267
23.44064191,18.61828041,432.1817932,38.8166008,48.31481934,51.16999817,3.243651867,4,0,7,32,107.7919173
23.38015382,19.22064972,440.6664124,38.8885994,50.60882187,50.88000107,3.187726974,4,0,7,33,107.2105184
23.39268457,19.82235909,449.9414978,39.01459885,53.00440979,50.65999985,3.131801844,4,0,7,34,106.5649602
23.4059231,20.41869926,458.7279053,39.08119965,55.39973831,50.56000137,3.187726974,4,0,7,35,105.9788265
23.47668241,21.04899025,467.9006958,39.13159943,57.94470978,50.63000107,3.272732973,4,0,7,36,105.5139296
23.54530616,21.69137955,476.994812,39.19459915,60.51345825,50.66999817,2.937182665,4,0,7,37,105.034055
23.62529638,22.32825089,485.1682129,39.34220123,63.10140991,50.56999969,3.131801844,4,0,7,38,104.4676578
23.61840474,22.99403,493.6939087,39.58340073,65.73417664,50.08000183,3.579202175,4,0,7,39,103.8031816
23.52431351,23.65148926,502.1628113,39.7057991,68.36553192,49.61999893,3.049032927,4,0,7,40,103.2576477
23.5359721,24.31759071,509.061615,39.75619888,70.97350311,49.54999924,4.111608505,4,0,7,41,102.8164508
23.70916073,25.00939941,516.7089233,39.77059937,73.70526886,49.93000031,3.776058197,4,0,7,42,102.3988737
23.71296963,25.73962021,524.8920288,39.79579926,76.5112381,49.88999939,4.279383659,4,0,7,43,101.9630769
23.57020799,26.46371078,532.7846069,39.8030014,79.37377167,49.54000092,3.914752245,4,0,7,44,101.5396214
23.5639194,27.20396996,540.6729126,39.74359894,82.27115631,49.63999939,4.279383659,4,0,7,45,101.1792854
23.5883009,27.97282982,546.9008179,39.67520142,85.09887695,49.83000183,4.447158813,4,0,7,46,100.9449109
23.58238286,28.68989944,554.9910278,39.63199997,88.16947937,49.90000153,4.223458767,4,0,7,47,100.6610521
23.37410313,29.41688919,562.3383789,39.63199997,91.16137695,49.40999985,5.677509308,4,0,7,48,100.3418623
23.22392123,30.10239029,569.5153198,39.67879868,94.1651001,48.97000122,5.118258953,4,0,7,49,99.97469131
23.31427948,30.81979942,576.2683716,39.79399872,97.16280365,48.95999908,5.397884369,4,0,7,50,99.53972092
23.6305067,31.4889698,583.3754272,39.95420074,100.1989975,49.38999939,5.312878132,4,0,7,51,98.90589951
24.05532237,32.14958954,590.2661743,40.04240036,103.2080994,50.22000122,5.480653286,4,0,7,52,98.3467897
24.21859644,32.78990173,596.7907715,40.06219864,106.2558975,50.56999969,5.621584415,4,0,7,53,97.85221161
24.32181113,33.40736008,602.2183228,40.06579971,109.0922012,50.81000137,6.18083477,4,0,7,54,97.39498016
24.31177673,34.01588058,606.7929077,40.11439896,111.8808975,50.68999863,6.068984509,4,0,7,55,96.89751129
24.37351168,34.6277504,612.0905151,40.17919922,114.8071976,50.70999908,5.816203594,4,0,7,56,96.75008102
24.33504377,35.19697189,618.2147217,40.24940109,117.8116989,50.47999954,5.901209354,4,0,7,57,96.58942902
24.47486737,35.70663834,622.9716187,40.31240082,120.6309967,50.68999863,5.424728394,4,0,7,58,96.45449951
24.68744183,36.22634125,628.6071167,40.3429985,123.5919037,51.13999939,6.543229103,4,0,7,59,96.33781113
24.76800148,36.75411987,632.5482178,40.37540054,126.2969971,51.27000046,6.516385078,4,0,8,0,96.24489975
24.93768123,37.26779175,634.7130737,40.30160141,128.7541962,51.83000183,7.661729813,4,0,8,1,95.55414564
24.97598899,37.74687958,638.0626221,40.24399948,131.4125061,52.04000092,7.523035526,4,0,8,2,94.82708324
25.14786944,38.22724152,641.0686035,40.20619965,133.9996948,52.54000092,6.628234863,4,0,8,3,94.08733087
25.12615374,38.73326874,649.8875732,40.20439911,137.447998,52.49000168,7.15840435,4,0,8,4,93.22546775
25.00221753,39.22430038,659.5432739,40.21160126,141.0458984,52.16999817,5.480653286,4,0,8,5,92.33964223
25.09726415,39.67770004,667.9559937,40.23320007,144.5018005,52.36000061,6.431378841,4,0,8,6,92.02961987
25.15035924,40.09719086,674.7052002,40.23860168,147.7295074,52.47999954,6.599153996,4,0,8,7,91.75861424
25.17279322,40.49377823,676.4840088,40.33940125,150.134903,52.33000183,5.536578178,4,0,8,8,91.47444179
25.21497934,40.86940002,670.4274292,40.43479919,151.1732025,52.24000168,6.404534817,4,0,8,9,91.33238055
25.22060323,41.1787796,641.9313965,40.45640182,148.319397,52.20999908,6.013059616,4,0,8,10,91.65332514
25.49621002,41.48608017,601.0695801,40.46179962,143.078598,52.88000107,6.348609924,4,0,8,11,92.98417391
25.834543,41.91537857,567.7476807,40.39339828,139.3516998,53.86999893,5.621584415,4,0,8,12,94.23743173
26.00016406,42.48694992,566.8942261,40.31779861,141.3291016,54.45000076,6.18083477,4,0,8,13,94.9274579
26.14434477,43.14112091,619.2866211,40.27999878,152.395401,54.90000153,5.565659523,4,0,8,14,94.67079445
26.31700401,43.77788925,689.5673828,40.33399963,167.332901,55.22999954,5.983978748,4,0,8,15,93.93521027
26.71832993,44.3371315,712.1149902,40.48880005,173.9642029,55.93999863,5.733434677,4,0,8,16,94.12144633
26.95590026,44.85572815,719.5742188,40.5320015,177.5487061,56.47000122,5.312878132,4,0,8,17,94.72396123
26.83021666,45.39888,723.3444824,40.54999924,180.5960999,56.09999847,4.474002838,4,0,8,18,95.40539078
27.18128518,45.90383911,727.8109131,40.57160187,183.7422028,56.97999954,5.704353333,4,0,8,19,96.07334452
27.41539372,46.45426178,732.5067139,40.56980133,187.0325012,57.61000061,5.733434677,4,0,8,20,96.75028188
27.42655355,47.04040146,736.4213257,40.56980133,190.2084045,57.63999939,5.397884369,4,0,8,21,96.83635822
27.62284512,47.58005142,726.3660278,40.56980133,190.6513977,58.16999817,4.614933968,4,0,8,22,97.19572557
27.76840742,48.11230087,720.6986084,40.56800079,191.4490967,58.56999969,4.67085886,4,0,8,23,97.52142287
27.73539903,48.59592056,694.2733765,40.56800079,188.6940002,58.47999954,4.753627777,4,0,8,24,98.20059918
27.59533137,49.07149124,602.6563721,40.61660004,172.3164063,57.99000168,5.174184322,4,0,8,25,100.193426
27.56988214,49.65650177,502.3049927,40.81819916,153.4768982,57.47000122,5.424728394,4,0,8,26,101.3664444
27.55935004,50.45848846,488.0484009,40.95859909,152.2904968,57.13000107,4.838634014,4,0,8,27,100.8353512
27.62233641,51.3919487,547.4473877,40.96220016,167.3531952,57.29000092,6.18083477,4,0,8,28,98.81614698
27.78058798,52.34008026,604.1270752,40.9640007,181.6856995,57.70999908,4.753627777,4,0,8,29,96.87176269
27.82745949,53.30485153,655.602478,40.97119904,194.5827942,57.81999969,4.641777992,4,0,8,30,95.06552155
27.851422,54.24824142,668.7764893,41,200.5856018,57.81999969,4.447158813,4,0,8,31,95.19060649
27.84492529,55.20737839,697.7973022,41.03239822,209.3052979,57.72999954,3.88790822,4,0,8,32,95.04040532
27.81613801,56.19010162,731.8765869,41.13679886,219.5384064,57.41999817,3.720133305,4,0,8,33,94.6668605
27.91910012,57.15827942,764.4849854,41.38700104,229.2044983,57.13999939,4.529927731,4,0,8,34,94.2042158
27.91988066,58.04681015,772.2000732,41.57419968,233.6278992,56.72999954,3.467352152,4,0,8,35,94.32884374
28.03889819,58.93939972,783.0916748,41.61740112,238.5614014,56.95000076,4.082527637,4,0,8,36,93.97645874
28.10522254,60.78905869,782.742981,41.61560059,243.7140961,57.13000107,3.104957819,4,0,8,38,93.83132314
28.12698954,61.69390106,786.6141968,41.73260117,247.3699036,56.93000031,2.601632595,4,0,8,39,93.53290848
28.05165944,62.47483063,773.3353271,41.99000168,246.8509064,56.16999817,2.404776335,4,0,8,40,93.51157435
28.14420526,63.19567108,727.9628296,42.13399887,238.4721985,56.09999847,2.852176666,4,0,8,41,93.34411461
28.07791045,63.94741058,663.5432129,42.39860153,225.5617065,55.36000061,2.881257772,4,0,8,42,93.50922781
28.04896343,64.84664917,652.0579224,42.58039856,224.7832947,54.90000153,2.908101797,4,0,8,43,92.54393864
28.13852253,65.77323914,633.6425781,42.76940155,224.0209961,54.72999954,2.796251774,4,0,8,44,91.56983217
28.27073137,66.69300842,630.1088257,42.81079865,224.8999023,54.97999954,2.96402669,4,0,8,45,90.57921112
28.33231467,67.65650177,640.0953979,42.81439972,230.104599,55.13000107,2.62847662,4,0,8,46,90.12080705
28.32263923,68.62705994,650.8201294,42.8594017,234.6764069,55.00999832,2.740326643,4,0,8,47,89.68429094
28.29871258,69.65602875,651.3837891,42.97280121,237.5679016,54.70999908,3.01995182,4,0,8,48,89.34740863
28.40775626,70.78800964,694.6813965,42.99079895,250.4006958,54.95000076,2.796251774,4,0,8,49,88.11179814
28.43695926,71.9165802,776.3635864,43.02140045,275.0163879,54.95999908,2.852176666,4,0,8,50,85.68529409
28.30528571,72.83265686,817.3579102,43.23920059,288.3623962,54.16999817,1.610641003,4,0,8,51,84.47355978
28.35471024,73.59121704,838.5021973,43.42459869,295.9916077,53.90999985,2.852176666,4,0,8,52,83.86590721
28.3984639,74.2716217,830.9884033,43.61360168,296.4811096,53.63000107,2.769407749,4,0,8,53,83.96862069
28.53719583,74.84142303,753.4790039,43.70899963,277.7279968,53.77999878,2.27055645,4,0,8,54,86.08920068
28.45608469,75.46530151,658.6727295,43.88899994,252.9440002,53.20999908,2.192261219,4,0,8,55,88.7282667
28.50222398,76.1677475,587.576416,43.9844017,236.9716034,53.13000107,2.852176666,4,0,8,56,90.86577129
28.55801197,76.93164063,528.3756714,43.91960144,223.0888977,53.40000153,3.01995182,4,0,8,57,92.95450879
28.56291871,77.86430359,517.5488281,43.89619827,222.5037994,53.45999908,2.579262495,4,0,8,58,93.67208845
28.55953945,78.87120056,550.8811035,43.85300064,234.065094,53.54000092,0,4,0,8,59,93.19482329
28.53507667,79.7106781,563.8850708,43.66759872,240.9049988,53.86000061,0,4,0,9,0,93.3319014
28.46125217,80.50190735,583.2824097,43.72880173,248.6553955,53.54999924,0,4,0,9,1,92.07032539
28.37619917,81.36775208,622.8054199,44.04380035,261.8106079,52.70000076,0,4,0,9,2,90.01447219
28.3615167,82.2022934,666.4927979,44.24539948,276.8377075,52.25999832,0,4,0,9,3,87.88482977
28.20675685,82.95163727,676.2927246,44.31380081,282.1072083,51.75,0,4,0,9,4,86.86414503
28.14130588,83.55756378,655.0388184,44.36600113,278.0306091,51.49000168,0,4,0,9,5,86.79427129
28.03152772,84.08563232,621.3388062,44.4776001,268.7478027,51.00999832,0,4,0,9,6,87.02161963
28.0992624,84.90450287,695.8850708,44.70980072,291.3977966,50.72000122,0,4,0,9,7,83.93508628
28.06621489,85.87368011,785.0405273,45.05540085,321.4244995,49.97999954,0,4,0,9,8,79.99748253
28.16051815,86.81484222,849.2235718,45.44060135,342.9431152,49.47000122,1.633010983,4,0,9,9,76.87108713
28.00712106,87.59779358,872.1190796,45.89419937,351.5693054,48.27999878,2.684401512,4,0,9,10,74.96553675
27.98570852,88.24745178,864.0910034,46.0544014,351.6704102,47.93999863,1.543530941,4,0,9,11,76.15939092
28.03410966,88.81285858,864.7349854,45.85639954,353.9273987,48.40999985,0,4,0,9,12,77.4958606
28.10819468,89.17205811,868.0253296,45.78979874,357.1577148,48.70000076,0,4,0,9,13,78.60359645
27.96701671,89.38475037,868.9190063,46.24160004,359.2430115,47.56000137,0.156590089,4,0,9,14,79.30743215
27.92537044,89.69645691,870.0726929,46.52600098,361.8063965,46.95999908,0.469770283,4,0,9,15,80.13085938
27.85696448,89.95558167,871.824585,46.63399887,364.4672852,46.61999893,2.035671234,4,0,9,16,80.51793928
27.91839365,90.15331268,873.9816284,46.66999817,367.4476013,46.68999863,2.993107796,4,0,9,17,80.94507503
28.01651499,90.31993103,874.9707031,46.70600128,370.144104,46.84000015,2.237001419,4,0,9,18,81.40058832
27.8327244,90.40078735,829.428772,46.97600174,359.2698059,45.97000122,0.201330125,4,0,9,19,82.97918434
27.8811303,90.55053711,835.0637817,47.02999878,360.2036133,45.97999954,1.386940837,4,0,9,20,83.59297323
27.96994411,90.64187622,797.7495728,46.79600143,355.4830017,46.58000183,0.671100378,4,0,9,21,82.95169839
27.94996191,90.54186249,592.6826782,46.75999832,288.0177917,46.59999847,0.559250355,4,0,9,22,88.38688917
27.92458997,90.79242706,553.8585205,46.70600128,275.6944885,46.63999939,0,4,0,9,23,88.3258832
27.88377808,90.9852066,563.84729,46.61600113,279.1185913,46.70999908,2.147521257,4,0,9,24,86.72613974
27.81937995,91.10539246,545.9793701,46.41799927,273.7113037,46.91999817,2.572551489,4,0,9,25,86.11753703
27.76545182,91.46073914,602.5626831,46.25600052,291.975708,47.09000015,1.655380964,4,0,9,26,85.85876201
27.75081068,92.00502014,738.1195068,46.1371994,340.4989014,47.27000046,0.492140293,4,0,9,27,82.53091046
27.71861977,92.16577148,754.8248291,46.04180145,350.0250854,47.36999893,0,4,0,9,28,83.07935667
27.66187417,92.29686737,775.0739746,46.1678009,356.6429138,47.02000046,1.655380964,4,0,9,29,83.69724105
27.7017038,92.55497742,842.2399292,46.45399857,382.7221985,46.59999847,0.268440157,4,0,9,30,82.20878159
27.79801689,92.56614685,812.906189,46.77799988,374.1712036,46.24000168,0.313180178,4,0,9,31,83.81104643
27.77536598,92.65476227,851.6021118,47.10200119,387.6440125,45.63000107,0.671100378,4,0,9,32,83.2109309
27.7672518,92.81484985,906.3164063,47.15599823,408.3268127,45.52000046,1.364570856,4,0,9,33,82.1598205
27.59211791,92.87418365,910.1102295,47.15599823,411.3893127,45.15000153,1.856711149,4,0,9,34,82.92473716
27.69640851,92.87486267,907.9390259,47.15599823,411.9891968,45.36999893,0.268440157,4,0,9,35,83.93591543
27.5495861,92.79924011,908.3134155,47.17399979,413.3630981,45.02999878,0.492140293,4,0,9,36,82.5656904
27.59149354,92.74311829,906.5510864,47.11999893,414.2741089,45.20999908,1.677751064,4,0,9,37,81.31375685
27.29111527,92.69625854,905.6204834,47.20999908,415.3952026,44.43000031,0.335550189,4,0,9,38,79.89681399
27.28637742,92.52842712,905.4229736,47.38999939,416.7539978,44.11999893,2.371221542,4,0,9,39,78.36610083
27.20356721,92.34028625,905.260376,47.40800095,418.0068054,43.91999817,0.850060523,4,0,9,40,77.00798518
27.02541742,92.15622711,905.4036865,47.5340004,419.3196106,43.34999847,0.469770283,4,0,9,41,75.54387188
27.21308257,92.01991272,905.4393921,47.44400024,420.6806946,43.88000107,0.402660251,4,0,9,42,74.2909303
27.28162069,91.83704376,905.6838989,47.33599854,422.0744019,44.20000076,0.313180178,4,0,9,43,73.05272795
27.26174509,91.58748627,906.630188,47.4620018,423.5916138,43.95000076,0,4,0,9,44,71.56817016
27.1371375,91.23829651,907.8049927,47.87599945,425.1964111,43.02000046,1.454050899,4,0,9,45,69.78685944
27.35022176,90.86785889,908.5952148,48.29000092,426.3959961,42.77999878,0,4,0,9,46,70.71806614
27.43644906,90.4193573,908.8759766,48.41600037,427.8021851,42.75,0,4,0,9,47,71.91661446
27.00393425,89.8634491,910.9036255,48.56000137,429.5058899,41.66999817,1.811971068,4,0,9,48,73.06740964
26.84381123,89.36585999,911.6834106,48.29000092,431.0068054,41.77999878,1.744861007,4,0,9,49,74.65248521
25.65322849,88.91269684,912.9572144,48.16400146,432.6119995,39.70000076,2.013301134,4,0,9,50,76.08313192
26.0908821,88.46775818,914.9849243,48.27199936,434.5432129,40.36000061,1.11850071,4,0,9,51,75.41217935
26.8494745,87.87686157,917.1658936,48.47000122,436.1080017,41.50999832,0.246070147,4,0,9,52,74.68786528
26.96799612,87.09190369,918.5601807,48.25400162,437.5252075,42.08000183,0.044740029,4,0,9,53,74.39231096
26.55240058,86.15406799,887.2871704,48.25400162,427.7493896,41.27000046,0.939540565,4,0,9,54,75.00005942
26.32732543,85.29522705,836.0396729,48.41600037,408.8059082,40.59000015,1.319830775,4,0,9,55,76.36257548
25.72878273,84.54692078,811.3397217,48.48799896,398.5325012,39.36000061,1.14087069,4,0,9,56,77.23608425
25.82592353,83.4158783,682.49823,48.54199982,350.153595,39.45999908,0.536880314,4,0,9,57,81.93814069
26.10573013,82.34883881,512.7080078,48.65000153,282.5741882,39.81999969,0.111850068,4,0,9,58,88.50624632
27.12251946,82.11070251,599.5751953,48.74000168,314.4732971,41.61999893,2.478597403,4,0,9,59,85.14450194
27.52453536,81.97364807,661.8405151,48.63199997,337.9454956,42.58000183,2.796251774,4,0,10,0,82.82345047
27.49679712,81.7256012,737.1870728,48.2179985,367.5033875,43.18999863,2.37793231,4,0,10,1,79.86082942
27.5212074,81.0861969,679.4660034,48.23600006,345.9414063,43.20999908,2.489782572,4,0,10,2,81.57819265
27.49154737,80.40263367,615.8228149,48.41600037,321.4150085,42.86000061,0.984280586,4,0,10,3,83.42999878
27.22398844,79.9278183,604.4276123,48.30799866,315.8948059,42.5,2.080411196,4,0,10,4,83.66918742
27.20004394,79.79691315,658.7313843,47.94800186,336.6347961,43.02999878,4.111608505,4,0,10,5,81.53435186
27.09757713,79.79789734,735.9943237,47.64199829,368.8143005,43.31999969,1.633010983,4,0,10,6,79.52157166
26.97410425,79.63078308,796.5360718,47.62400055,396.2470093,43.09999847,0.939540565,4,0,10,7,77.69546519
26.99893924,79.44026947,869.6083984,47.8219986,428.6148071,42.83000183,1.073760629,4,0,10,8,75.15985402
27.16987118,79.01145172,923.1013794,48.12799835,451.9545898,42.68000031,0.290810168,4,0,10,9,73.41904266
27.23393352,78.37254333,919.9375,48.66799927,450.9815063,41.95000076,1.901451111,4,0,10,10,73.87551676
27.32032436,77.56085205,865.9907227,48.97399902,428.4201965,41.63999939,1.185610771,4,0,10,11,75.72581466
27.40973412,76.78642273,788.9707031,49.20800018,399.2901917,41.45000076,2.214631319,4,0,10,12,78.30498065
27.5149569,76.32074738,793.7633057,49.26200104,403.0996094,41.56999969,0.559250355,4,0,10,13,77.77020469
27.62963134,75.96759796,854.4121704,49.13600159,426.9981995,41.99000168,0.044740029,4,0,10,14,75.4065118
27.52011068,75.6160202,897.6594238,49.17200089,444.5730896,41.72000122,0.603990376,4,0,10,15,73.51319016
27.5929047,75.21192932,906.6295776,49.15399933,449.1765137,41.88999939,1.11850071,4,0,10,16,76.08501597
27.66450223,74.77890015,916.2180786,49.04600143,453.5968933,42.20000076,2.829806805,4,0,10,17,78.76514257
27.67727569,74.31757355,931.1547852,49.09999847,460.098114,42.13999939,4.167533398,4,0,10,18,81.07519012
27.59651642,73.84433746,933.6226196,49.5320015,462.3537903,41.31000137,1.051390648,4,0,10,19,83.43178614
27.60369076,73.39646912,936.1842041,49.80199814,464.2155151,40.90999985,1.700121045,4,0,10,20,85.98978368
27.52234404,73.00715637,938.5175781,49.9640007,466.024292,40.50999832,0.939540565,4,0,10,21,83.1725701
27.58511792,72.65554047,940.9237061,50.0359993,467.9129028,40.52000046,0.782950461,4,0,10,22,80.47337638
27.70797865,72.30196381,942.4182129,50.01800156,469.394989,40.77999878,0,4,0,10,23,77.85083443
28.01475351,71.87728882,944.7833862,49.9640007,471.0115967,41.45000076,1.230350733,4,0,10,24,75.25083963
27.9571569,71.4253006,945.7700195,49.89199829,472.585907,41.45000076,3.165356874,4,0,10,25,72.69107768
27.98192094,70.97570038,947.3894043,49.90999985,474.2148132,41.47000122,4.055683613,4,0,10,26,72.49685216
28.13886261,70.56961823,948.8131104,49.87400055,475.5136108,41.83000183,0.626360357,4,0,10,27,72.38963837
27.93058732,70.17420959,948.0269775,50.19800186,476.1744995,40.93000031,0,4,0,10,28,72.18421672
28.09009763,69.70313263,944.9006958,50.37799835,475.4545898,40.95999908,0.648730397,4,0,10,29,72.24287435
28.15056873,69.14794922,938.4761963,50.73799896,473.3609924,40.52999878,2.348851442,4,0,10,30,72.43890076
28.01473095,68.49653625,928.828186,50.93600082,469.8044128,39.97999954,1.923821211,4,0,10,31,74.03372538
28.18312052,67.95053864,918.223877,50.66600037,465.8331909,40.70000076,2.192261219,4,0,10,32,75.67001424
28.14774665,67.45773315,877.4274292,50.37799835,447.7457886,41.06999969,1.386940837,4,0,10,33,78.71792114
28.13622895,67.08525085,860.9575195,50.59400177,440.5838928,40.72000122,0.671100378,4,0,10,34,80.67327738
28.16969673,66.62557983,867.4210815,50.88199997,444.8063965,40.34999847,3.299576998,4,0,10,35,81.49019368
28.31533598,66.12187195,849.2069092,50.79199982,437.2442932,40.75999832,2.970737696,4,0,10,36,83.04957068
28.23770875,65.66487122,857.0093994,50.57600021,441.9023132,40.93999863,2.102781296,4,0,10,37,83.38693534
28.05068066,65.02628326,789.1442261,50.66600037,412.7105103,40.45000076,2.288452387,4,0,10,38,87.10928231
28.20127553,64.47923279,735.3065186,50.70199966,389.115509,40.68000031,2.27055645,4,0,10,39,90.2719491
28.05489892,64.29460144,796.6506958,50.73799896,415.0328064,40.34999847,1.633010983,4,0,10,40,88.48338603
28.14424322,64.09632111,811.2772217,50.81000137,421.6937866,40.40999985,1.52116096,4,0,10,41,89.25845467
28.08766415,63.8346405,823.8292236,50.84600067,427.6794128,40.25,3.746977329,4,0,10,42,90.10105872
28.01466884,63.51708984,826.3284302,50.88199997,429.9154968,40.06000137,3.243651867,4,0,10,43,91.31861698
28.05218356,63.2100296,847.6878052,50.88199997,440.0278931,40.13000107,3.355502129,4,0,10,44,91.74854403
28.09328706,62.8299408,881.6765747,50.90000153,454.494812,40.18000031,1.49879086,4,0,10,45,91.7430188
27.94975079,61.94882965,806.133606,51.24200058,420.5697937,39.40999985,2.147521257,4,0,10,46,93.4476873
27.925378,61.2602005,747.5806885,51.49399948,393.5992126,39,0.894800544,4,0,10,47,94.45691207
28.02108991,60.78361893,764.4174194,51.56600189,403.5159912,39.06999969,3.892382383,4,0,10,48,91.77740088
27.96660194,60.2870903,780.6550903,51.69200134,410.2578125,38.79000092,3.500907183,4,0,10,49,89.41538542
27.91406563,59.77497101,738.5172119,51.83599854,390.5880127,38.49000168,3.075876951,4,0,10,50,89.69453206
27.99472544,59.48814011,739.7817993,51.97999954,392.3894958,38.43000031,2.852176666,4,0,10,51,88.38955042
27.94426147,59.43371964,863.5402222,52.25,449.694397,37.95999908,3.131801844,4,0,10,52,81.53422697
28.02992399,59.16046906,930.0977783,52.39400101,479.6640015,37.90999985,0.917170525,4,0,10,53,77.41243319
27.92032084,58.5855217,921.8087158,52.7179985,474.0013123,37.27000046,3.563543081,4,0,10,54,76.85386877
27.81287492,57.97494888,840.0438232,53.15000153,437.0755005,36.5,3.999758482,4,0,10,55,79.42161662
28.02031468,57.45674133,833.057312,53.29399872,434.8439026,36.65999985,3.746977329,4,0,10,56,80.56094307
27.79294357,57.16376877,902.1132813,53.31200027,467.406189,36.25,1.52116096,4,0,10,57,78.2208811
28.06627097,56.55023956,852.9696045,53.33000183,444.6144104,36.68999863,0.178960115,4,0,10,58,81.41622563
28.20197195,56.17829895,866.8085938,53.25799942,449.9285889,37.02000046,3.467352152,4,0,10,59,81.80097445
28.2393966,55.97240829,912.8035278,53.27600098,471.5450134,37.06000137,3.943833351,4,0,11,0,80.55549866
27.83145359,55.69829941,920.1463013,53.47399902,475.9931946,36.09999847,3.746977329,4,0,11,1,78.10034721
27.63756731,55.48794174,945.6074219,53.81600189,488.4043884,35.33000183,3.254837036,4,0,11,2,74.84889449
27.86329835,55.22835159,961.3983765,53.83399963,496.1885986,35.68000031,1.029020667,4,0,11,3,72.06014014
27.73847785,54.8997612,966.3251953,53.95999908,498.807312,35.31000137,2.908101797,4,0,11,4,69.78793547
27.77635255,54.49465179,959.7836304,54.31999969,495.8800964,34.90999985,3.444982052,4,0,11,5,68.07032369
27.86568022,54.12014008,958.4929199,54.73400116,495.1771851,34.52999878,1.297460794,4,0,11,6,70.37128149
27.70195534,53.83995056,960.1223755,55.02199936,496.4177856,33.90999985,3.720133305,4,0,11,7,72.4778881
27.61989649,53.5239296,958.8704224,55.20199966,496.0701904,33.56000137,5.062334061,4,0,11,8,74.74331429
27.81076381,53.21620178,950.4074707,55.04000092,491.9068909,34.06000137,5.312878132,4,0,11,9,77.39031091
27.78009279,53.01509857,954.0119019,54.82400131,493.4739075,34.27999878,4.223458767,4,0,11,10,79.46427592
27.78148374,52.81607056,955.9082031,54.91400146,495.2739868,34.16999817,4.279383659,4,0,11,11,80.08193465
27.71881225,52.58491135,960.8460083,55.07600021,498.0921021,33.86999893,3.221282005,4,0,11,12,80.59778979
27.51374561,52.34424973,962.7478027,55.14799881,499.4421082,33.45999908,3.970677376,4,0,11,13,81.26045585
27.56115007,52.17401123,961.9592896,55.09400177,499.3576965,33.59999847,4.194377422,4,0,11,14,82.06656368
27.41888607,53.34720993,963.7125854,55.38199997,500.6180115,33.02999878,5.089178085,4,0,11,15,82.73819885
27.56457864,52.0037384,959.390686,55.54399872,499.0899963,33.06000137,3.88790822,4,0,11,16,82.04766703
27.61606664,51.80424881,961.37323,55.14799881,499.7337952,33.61999893,5.062334061,4,0,11,17,81.13995382
27.61079987,51.67203903,957.6000977,54.7519989,498.2843933,34.09999847,4.447158813,4,0,11,18,80.44156067
27.35276502,51.44593048,945.7429199,54.77000046,493.5061951,33.66999817,5.480653286,4,0,11,19,80.07604716
27.39951232,51.18862915,921.0455933,54.7159996,483.1419067,33.81000137,6.068984509,4,0,11,20,80.26914266
27.29669998,50.74456024,858.4741821,54.7879982,453.4216003,33.56000137,5.368803024,4,0,11,21,84.76583997
27.32959791,50.2741394,662.2617188,54.98600006,357.8808899,33.36999893,5.368803024,4,0,11,22,95.84457768
